status_id,screen_name,transcription,mean_prob,std_prob,party
1192797963388628992,vox_es,yo a lucía cuando dice que santiago cumpla lo que dice yo sobre todo lucía en el tema de la violencia de genero te volvería a decir que te vuelva aler las propuestas de de bosme has leído gracias,0.962577390517944,0.09430399937934124,VOX
1192735353561632768,vox_es,queremos defender la unidad y la soberanía de españa pero sí que quiero decirles una cosa y se lo digo a toda la camera vos ya hasta aquí ueremos reducir al máximo el gasto político acometiendo una histórica rebaja de impuesto en vos no vamos a peder niun milímetro en la batalla de las iveas queremos combatir la imigración iregal que llena de delincuencia a nuestras calles que discrimina y perjudica a los españoles más modestosespañoles granada presente amuestronadojpor españay queremos por supuesto defender la libertad frente ala dictadura poque debide a los españoles pero necesitamos necesitamos vuestra ayuda porque queremos ir mas vaya clusultia hemos llegado para quedarnos y a partir de ahora nada sera igual y hemos venido para ir más allá para defenderlo que nadie hasta hora se había  y el díar de noviembreyo no me conformo con veinticuatro grandes diputados yo no me conformo concuenta ni siquiera coner el dien de noviembre copuestra ayuda yo quiero presidente del gobierno de la nación el quesermerarde españa satiagoacaleconoetiaro,0.9358986090344621,0.13165872083128777,VOX
1192581334797049857,vox_es,el próximo noviembre tenemos la oportunidad de volver ampliar y de consolidar voz de la españa vivan el congreso de los diputados somos muchos los españoles que creemos caí una alternativa fiable una alternativa cacifrenta a los problemas sin complejos con determinación una alternativa que está basada en la unidad y la firmeza frente al separatismo que está usurpando los derechos y libertades de todos los españoles una alternativa social casi frente al despilfarro autonómico al expolio fiscal que sufren las clases medias y populares españolas na alternativa de la sensatez del sentido común de la defensa de la libertad frente a las disparatadas políticas de algunos que quieren enfrentarnos a las mujeres contra los hombres ue quieren dividir a los españoles que quieren que nuestros hijos hagan la guerra allí donde nuestros abuelos hicieron la paz en definitiva una alternativa patriótica que traiga la concordia ahí donde hay discordia que traiga la seguridad ahí donde hoy hay violencia que traigan la esperanza donde hoy hay resigna caba su tiempo sracia y viva españa,0.9642925458373847,0.0892929098408417,VOX
1192580657861529600,vox_es,nosotros somos conservadores del medioambiente y queemos que no hague contaminaria que penalizar aquel que contamine y la primera medida que tomaríamos e podía tomar la es que en vez de dedicar el partido socialista ciento cincuenta millones atraer a la niña greta en diciembre a madrid esos intientos cincuentamillones los dedicáramos ayudar al que tiene trabaja con un tractor y esdiesel y hoy le estamos penalizando o aquel que tiene un coche que no ha podido cambiar ca dedicao todos sus ahorros a comprar un coche que resulta que es diesen y que hoy pues ya no va poder aparcar en madrid o que ya nova poder transitar con el resulta que no tiene dinero para cambiar un coche electrico y saben lo que pasa ue estos que defienden las políticas del cambio climático y que están entregados a sa bandera abandonan precisamente a los más débiles a los que no tienen ahorros ni recursos para poder cambiar de coche y a esos son los que tenemos que ayudar primero para poder garantizar que puedan seguir con su vida normal y que no les perjudique las políticas de la izquierda que el centro gestiona y la supuestaderecha también defiende resulta u a los que penalizan precisamente son alos que no tienen ahorros a los más debiles a las clases trasyvo y box en lo que está es proteger a todos ellos primero ayudemoles hacer la transición y luego ya le sancionamos pero ustedes están primero en sancionar en vez den ayudar,0.9504664539870192,0.10627793091229755,VOX
1192577813758562304,vox_es,l partido socialista pacto con separatistas para llegar al poder y por eso yoque ria que hoy el partido popular y ciudadano se comprometieran aquí a no pactar con el sñor sánchez porque no se puede pn puede abstener uno ni puede hacer una culida con alguien que ha sido y que es socio de los separatistas y se deberían usted comprometer aquí porque si no sus votantes cuando den el voto al partido popular ociudadanos van a tener dudas de si van ustedes pactar con pedro sánchez el socio de los separa es muy importante que les digan ustedes a sus votantes la verdad y respecto a la diversidad claro la diversidad la diversidades muy importante a riqueza cultural en españa y saben lo que acaba con la diversidad el totalitarismo la imposición por ejemplo baleares del catalán en la imposición en valencia del catalán de que hay aquellos que quieren seguir opodiendo hablar su lengua sin que les impongan en los colegios o que ellos no quieren hablar el catalán los catalanes han han seguido y los nacionalistas catalanes los golpistas han seguido una política excluyente que señala al que no piensa igual señala al que al que quiere hablar español y catalán y esas la política totalitaria de la que ustedes parece que quieren defender a los que ustedes parece que quieren ser socios y aquí que hay que hacer una línea muy clara y ser francos con nuestros votantes y decir quien bastar del lado de la defensa de los derechos y la libertad de todos los españoles y quier quien bastar con quien ha sido socio de,0.9546487902749683,0.10071469784896261,VOX
1192575276653404160,vox_es,pre propuesta de legalización y legalización de los partidos separatistas que están atentando tan gravemente contra los derechos y las libertades de todos los españoles y agradecemos que se hayan sumado el partido popular y ciudadanos porque en estos momentos excepcionales es la hora de tomar medidas excepcionales medias ecepcionales como la intervención  de la generalidad con medidas excepcionales como juzgar detener y esposar a torra que está dirigiendo el golpe de estado que todavía está vigente medidas ececionales como intervenirtedetreslo que no hicieron el partido popular y ciudadnos cuando pudieron que es el medio de propaganda y adorinamiento del golpismo medidas excepcionales como es recuperar la educación para garantizar anuestros niños no se lesadoctrin y los patios de los colegios les señale por hablar en español box es un partido que en vez de hablar lo que se dedica exactuar y box fue el partido y ha sido el partido qe ha llevado al banquillo a los golpistas ysioy los jordis y los golpista van a tener penas de prisiones gracias a que box fue constante y fue perseverante y frente a los partidos que nos decían para que os dedicais aquerellarnos nosotros estábamos convencidos que teníamos que hacer un trabajo fundamental para defender las libertades de todos los españoles y especialmente de nuestros compatriotas en cataluña,0.9604495642239717,0.09226397425762621,VOX
1192569736208490497,vox_es,bueno vox es el único partido que pide la cadena perpetua para los violadores y para los asesinos y maltratadores y me gustaría que hoy aquí todos la representantes de los demás partidos se sumaran a la propuesta de vox porque nosotras no queremos ver a los violadores incidentes otra vez en nuestras calles porque las madres no queremos estar pensando que nuestras hijas cuando salen del metro se vara encontrar otra vez con algunos de estos desalmados como el asesino de luelmo y por esto pedimos la cadena perpetua y espera y nos gustaría que los demás se sumaran porque nosotros estamos en la soluciones y no parece una solución una ley de violencia de genero que estamos constatando su fracaso y ver que hay cincuenta y un mujeres ese año es la constatación de que las cifras no mejoran y aunque sólo hubiera una ya deberíamos hacer una reflexión de cómo podemos mejorar esta ley y sería una responsabilidad y es una gran y responsabilidad por parte delos partidos aquí presentes que no quieran hablar de reformar la ley para mejorarla para garantizar la protección de la mujeres y además ellos no creen en la mujer porque sabe lo que pasa que cuando llega la delegación de irán a españa y dice a todos los partidos políticos que las mujeres no nos podremos acercar ni estrechar la mano ni siquiera mirar a los ojos sólovox opuso y todos los demás estaban dispuestos a ir claro hasta que vox loanuncióy entonces los demás seachantaron estaban todos dispuestos a marmndar asus diputada mandar a sus dimaa no estrecharla mananomiralosojos a los iraníes este es el feminismo esdar la defensa de la igualdad de los políticos españa,0.9595271849493477,0.09031873240081915,VOX
1192558710561951750,vox_es,l tema de las pensiones x es otras ls dos que ustedes llevan en el programa un sistema que privatizan a parte de las pensiones dicen una pensión mínima pública y otra parte que se paga e privatizadas lgamos de cuánto seríasapensión mínima de cuantostánsolando trescientos seistientos ochocientos euros y cómo la gente que no puede horrarse va pagar la parte privada lo fundamentan las pensiones entenderlo siguiente estamos en un momento en que vox lo que queremos es defender aquello que los españoles valoramos mucho que se lestao de bienestar queremos defender calla recursos para la sanidad pública para la educación pública  para nuestra pensones y para eso tendremos si queremos bajar los impuestos hacer una serie de recortes en el gasto político ineficaz en el despifarro de las autonomías en aquello que gasta nuestros políticos y que no revierte n bienestar de los españoles y entonces nosotros detraemos del gasto político del gasto de los parlamentos del gasto de los silloncitos del gasto de las consejerías de las direcciones geneales decera y aquí lo dedicamos adotar la educación adotar las sanida y adotar las pensiones y puoder garantizar el pilar fundamental de las pensiones y nosotros decimos que tiene hay que combinar una de forma voluntaria ir pasando paulatinamente a un sistema de capitalización mixto un sistema de capitalización mixto que permita mantener las pensiones y permita que los jóvenes de hoy tengan una pensión en un futuro porque lo que no lestán contando todos estos partidos cayaquí y cuando hablan del pacto de toledo lo que hablan es del pacto del silencio y no les está contando como la demografía de hoy la falta de natalidad no garantiza las pensiones del futuro y sólo box aporta una solución a este problema que lo que hay quaceres encararlo y tiene solución y nosotros tenemos la solución pero para ese qacer recortes de los políticos y cuando nosotros en un pleno como r parlamento de la comunidad madrid proponemos recortar el gobierno quitar las consejerías desastrece can creado el partido popular y ciudadanos quitar las viceconsejerías las direcciones geneales esto licimos hacia dos hace dos semanas para poder tener ciento seis millones de euros para dedicar a la sanidad a la educación saben ustedes lo que votan todos estos partidos que no porque priman el bienestar de los políticos frente al bienestar,0.9560112828452659,0.09474712019032941,VOX
1192555032710918144,vox_es,mlo mismo que el resto medidas concretas que pueden repertirse dato deparo como crocesas y que ya lleva mucho tiempo estaladon españanlol importantes que hoybemos aquí al para un partidos socialista y a tres partidos que están dispuestos a pactar con los socialistas sucede lan escuchado y pactar con el socialismo y el modelo económico del socialismo es el modelo que asegura miseria es el modelo que nos garantiza paro es el modelo que mos visten andalucía es el modelo de la corrupción que sorrobar los ahorros de los españoles que les cuesta mucho conseguirlos todolos días box creen un modelo económico que incentibe la la rcreación de riqueza que no exprima a los trabajadores que no expolie a las clases medias boxdefendemos que lo que hay que primar incenivares la cala contratación para cabar con el desempleo y no puede ser que tengamos ahogadas a las pimes a regulación como las tenemos hoy no puede ser que no consigamos rebajar los impuestos para que la gente tenga incentivos a a seguir creando riqueza nosotros proponemos que y noveinta y siete por ciento de españoles que nohacer declaración de la renta tener uno veinta ytres porciento con un veintidos por ciento rrpf ventidos por cento tambien en el impuesto de sociedades y además para que sea progresivo para proteger a las familias proponemos cay un mínimo exento de doce mil euroqaumente por milebos por cada niño dependiente para cada niño que tengan en la familia porque así protegemos un pilar fundamental de nuestra sociedad que son las familias amos encetivarlan la natalidad además  yo e los veinte años que estado trabajando en la empresa privada lo que vistos o que los políticos lo que tienen que hacer esquitarse del medio dejar destorbar a las empresas dejardregular porque so lo que hace deincetivar que tomen iniciativa que se lancen a ser emprendedores y que al fcrenpleo,0.9421002270074399,0.11294782012199005,VOX
1192543211912409097,vox_es,ol muchísimo gracias por estaquí una vez más en esta querida ciudaceuta y hacerlo precisamente en el lugar donde se está atacando permanentemente a nuestra libertad de nuestra soberanía y al respecto de las instituciones hoy nos acompaña undia lluvioso quien el fondome alegro porque que acordarse de nuestros policías nacionales y los sabores civil sin los medios suficientes sin la dotación de efectivo necesarios que tienen que intentar para auténticas avalanchas de una emigración fomentada por el tráfico de las personas por las mafias del tráfico y hoy queremos traslador un mensaje quieron ceuta muy claro que las próximas selecciones va haber diputados que van a defender la libertad la seguridad  la españolidad de esta querida ciudad de ceuta y además que vamos a revindicar una vez más desde el congreso a los diputados la necesidad de que esta valla al igual que emos dicho esta mañana en melilla sea sustituida por un murodde hormigón un murolo suficientemente alto que evite el que se pueda producir asaltos y además vamos a modificar vamos a terminar vamos a luchar para que se acabe con el efecto llamada basta ya de tar entregando los recursos tan necesarios alos españoles las suvenciones las viviendas sociales que no hay para ayudar a los españoles ma necesitados se esten entregando a los que asaltan y legalmente nuestra frontera pibisotea nuestras leyes atacana nuestra policianaciones degrcin así que creo que en esta campaña estal vez uno de los actos más emotivos el que vamos a hacer esta tarde aquí las ciudades ceuta y lo ago acompañados de nuestros diputados cantidaos al congreso y al senado que sin n sin ningún lugar a duda entienden que conocen bien la problemática esta ciudad y van a llevar adelante todas las medidas que vamos a apoyar todo el grupo parlamentario de box en el congreso diputados para que ceuta sea un lugar seguro para que ceuta sia un referente para las inversiones económicas y para que en ceta todos los españoles podamos tener la completa seguridad de que el gobierno de españa trabaja por hacer e esta ciudad la ciudad más segura más prospera y con mejor futuro que se pueda esperar en el norte de áfrica,0.9563449867830969,0.09670074550920363,VOX
1192474765648441345,vox_es,no es nuevo que que a la derecha ae extrema derechan españa aciudadanos cuando salió tambin le lalamaron extrema derecha sobre todo en cataluña sin ser nisiguiera derechas en aquel tiempo y por supuesto pepetambién le llamaban extrema derecha franquista el oberan se acuerdaalquien españa siempre a la derecha bajo cualquier fora se le llama extrema derecho y en cambio la izquierda cuando es extrema que  es mayormente por ejemplo podemos nunca se le llama y nadie lo pone bajo loshto defícit democrático de españa cuondo si ninguna duda yo creo que tiene mucho que ver conlos miedos que a tenido la derecha durante toda la democracia conlos complejos que que asumido le ha regalado la superiodad moral ah regalado el eel debate ideológico a la izquierda esto tiene consecuencias verdaderamente graves hemos visto todos pablo iglesias decir josoy comunista y osuy comunista decierlo varias veces y nadie le dice que es un ultraizquierdista nadie dice que representa un partido político extremo las etiquetas de de los periódicos en sus crónicas nunca le dibujan de esa manera qy nosotonos lo hacen a pesar de que yo jamás he dicho una cosa aparecida minoman visto levantando un brazo porque no levantó an mi vida e cambio al señor iglesias lemos visto levantando el puño y cantando la internacional hemos visto una ricotaberna nosotros mos defendido el orden constitucional incluso aunque no no no nos gustan muchas cosas de los ren constitucional es verdaderamente sorprendente como como si utilizan ese etiquetas incluso cuando alguien en la izquierda se modera  se centraos acaban llmando ele fascista como l ha pasadoa felipe gonzález en alguna ocasión y yo creo que más allá de los resultados que box pueda obtener yo no aún día lograremos  gobernar si seremos oposición mucho tiempo pero más ala de todeso creo que estamos haciendo una contribución a que españa visea un poco más plural y que el mapa político del congreso responda más a la realidad de la sociedad española estificay mucho hombres y mujeres que por la esistencia de box oy se sienten mejor representados y se sienten  más libres y para nosotros esoyas un triunfo,0.9417185709996616,0.1144401417277354,VOX
1192474161953808386,vox_es,la torra hoy torra es el capo de los ceder desde nuestro punto de vista y no puede estar un minuto más sentado la generalidad sobre todo porque vamos a frontar una selecciones este domingo y puede que por primera vez entra la democracia española no se pueda votar condiciones de plena libertad y normalidad en una región de españa edir que los colegios sean ocupados sean asaltados yyocreoquesos extraordinariamente grave y supone que tenemos que plantearnos la utilización de cualquier mecanismo constitucional para que las elecciones se puedan celebrar con normalidad es de domingo,0.9682105765334533,0.08947854690962347,VOX
1192473838556270595,vox_es,esto yo lo decera otoyaen el debate la izquierda lleva mucho tiempo en valentonada convencida de su superioridad moral y había decretado el fin de la historia y había decretado que todos los debates estaban cerrados no se podía hblar de inmigración ni del estado e las autonomías ni de la ideología de género ni de los niños en el vientre materno todo todo estaba cerrado no se podía hablar de nada claro ha llegado box habierdo todos los debates y lógicamente saltan todas las alarmas nos disparan todas las etic,0.9494726530641143,0.11255574918286916,VOX
1192473603964575745,vox_es,les afectas seriamente extraacursación de fascistas yo creo que evidentemente minomehacesentirme perturbado ni meafectan ni atemoriza pero es verdad que tiene consecuencias políticas y sociales igual que el editorial de hayer del diario el país ayonismos se produjeron agresiones contra personas de box en barcelona y en en vizcaya es decir ayo hay un clima de demonización de de nuestras ideas nuestros dirigentes del electorado de box que tiene consecuencias que puede llevar a la presión social e incluso a la violencia y por losnosotros queremos llamar a la calma estamos defendiendo ideas do curelo que están fundamentalmente asentadas en el sentido común estamos defendiendo el orden constitucional incluso cuando no nos gusta porque somos demócratas y creemos que las leyes egue cumplirlas incluso cuando no son favorables a nuestros planteamientos creemos en la división de poderes creemos en el estado derecho y el sistema democráticos no somos nada de lo que dicen es vecer racami personalmente pues no me no me asustan ni hacen que metirme las piernas pero si me preocupan las consecuencias sociales que poetenas,0.9514112703681311,0.10165230067634556,VOX
1192473175159967744,vox_es,ayer el diario el país decretó através de una editorial la alerta antifascista porque dijo que debían encenderse todas las alarmas y queabox no se le podía tratar como al resto de los partidos políticos nosotros eh hemos entendido el mensaje y en consecuencia hemos decidido que nosotros el país tampoco podemos tratarle como al resto de los periodistas porcons un periodismo militante contrabox que pretende decretar un alerta antifascista contra nosotros y contra dos millones y ciento mil españoles que nos votaron y metemo en estas lesiones contra algunos más,0.9710317525092916,0.07665939977316866,VOX
1192434672720064514,vox_es,están verdaderamente rabiosos y hoy habéía escuchadoprobablemente alguno a teresa rodríguez había visto el videotelesa rodrguez hablando de los que denominaba sus niño  no pudvmacoardiñoiñavno puede vermcoadia voyleeioaroció monaterio y le mqueaensumno encima de nuestro mño y a nuestra niñaqeesumano vema de nuestromiño no estra niña decía eso son nuestros niños y vamos a protegerles vamos a defenderles para defenderles de nosotros no van a defender a las mujeres no van a defender a las niñas porque es que precisamente un día después del debate uno de sus niños un menor extranjero no acompañado abusao sexualmente de una niña de diez años que por cierto el que abusó ya está en libertad con la orden de no acercarse a la víctima podrá acercarse a otras imaginamos esa es la protección que nos dan las instituciones pues le decimos a teresa rodríguez que si esos son sus niñs esas otras son nuestras niñas nuestras mujeres nuestros ancianos y todas las personas que lo están pasando mal en españaasí que le decimos a la señora teresa rodríguez y a todos los que actúan y piensan como ella que se han convertido en cómplices de esta situación que si son sus niños los metan en su casa pero  procuren no dejarlo salir a la calle a delingir y atemorizar a la población,0.9387730094626194,0.1251515132086853,VOX
1192404503229796352,vox_es,porque me da la gana porque creo que es lo mejor porque soy una  ciudadana libre,0.9882652074098587,0.04225419988557863,VOX
1192395017811312640,vox_es,nada es de nadie como en una casa pues otros pensar por un momento en la nación como una casa en la que vive una familiacada uno puede tener su habitación bamos a llamarlo su provincia y puede tenerla con sus decoraciones con sus afectos y con sus detalles de carácter personal pero nadie se le pasa por la cabeza pensar que el pasillo que el salón que la cocina de la casa le pertenece esos de todo que las cañerías de la casa que llevan el agua es de todo que la electricidades de todos que la comidas de todo que los recursos humanos de una nción que los recursos naturales de una nación son de todo importanto hay que distribuirlo con la mayor eficacia y con un principio de justilia senido saniorlos ontros e mostenido de ciene la política justo lo contrario de lo que se avenido diciendo hasta ahora,0.9558466459283177,0.1054704479568639,VOX
1192146787458527234,vox_es,quieren hacerles creer que los ataques de los pseparatistas son inevitables quieren que paguen más y más impuestos para fomentar el despilfarro del estado autonómicoquieren fomentar esa emigración ilegal que amenaza nuestra convivencia en nuestras calles y nuestra seguridadfrente a todo esos disparates de adoctrinamiento en nestros hijos y falta libertades hay alternativahay esperanza y se fundamenta en el sentido común seguridad y firmeza frente a los separatistas y los que quieren adoctrinar a nuestros hijos seguridad y ley frente aquellos que quieren asaltar nuestras bayas y quieren romper nuestra convivencia en definitiva el próximo diecinoviembre les pedimos su apoyo porque podemos reconstruir a nuestra nación garantizar las libertades y asegurar los derechos muchas gracias y que dios les vendiga,0.9783072756062,0.07267157034809262,VOX
